Unnamed: 0,filename,age,gender,num_haircuts_life,has_tiktok,remembers_disco,uses_skincare,age_st,haircuts_st,gender_gender_female,gender_gender_male,has_tiktok_has_tiktok_no,has_tiktok_has_tiktok_yes,remembers_disco_remembers_disco_no,remembers_disco_remembers_disco_yes,uses_skincare_uses_skincare_no,uses_skincare_uses_skincare_yes
76,10_0_0_20170110225546130.jpg.chip.jpg,10,male,64,yes,no,no,-1.1718719059144629,-1.025879477488723,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
77,10_0_0_20170110225557604.jpg.chip.jpg,10,male,67,no,no,yes,-1.1718719059144629,-1.0030617161834063,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
78,10_0_0_20170110225601897.jpg.chip.jpg,10,male,89,yes,no,no,-1.1718719059144629,-0.8357314666110844,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
79,10_0_0_20170116201102149.jpg.chip.jpg,10,male,70,yes,no,no,-1.1718719059144629,-0.9802439548780898,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
80,10_0_0_20170116201328751.jpg.chip.jpg,10,male,68,yes,no,no,-1.1718719059144629,-0.9954557957483009,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
81,10_0_0_20170116201337172.jpg.chip.jpg,10,male,62,no,no,no,-1.1718719059144629,-1.041091318358934,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
82,10_0_0_20170117135444407.jpg.chip.jpg,10,male,84,no,no,no,-1.1718719059144629,-0.8737610687866122,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
83,10_0_0_20170117143048181.jpg.chip.jpg,10,male,72,yes,no,no,-1.1718719059144629,-0.9650321140078787,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
84,10_0_0_20170117175625724.jpg.chip.jpg,10,male,67,no,no,no,-1.1718719059144629,-1.0030617161834063,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
85,10_0_0_20170120220628194.jpg.chip.jpg,10,male,75,yes,no,no,-1.1718719059144629,-0.942214352702562,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
86,10_0_1_20170104010841239.jpg.chip.jpg,10,male,44,yes,no,yes,-1.1718719059144629,-1.1779978861908338,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
87,10_0_1_20170110220507258.jpg.chip.jpg,10,male,71,no,no,no,-1.1718719059144629,-0.9726380344429842,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
88,10_0_1_20170110220523360.jpg.chip.jpg,10,male,39,no,no,no,-1.1718719059144629,-1.2160274883663615,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
89,10_0_1_20170110223455893.jpg.chip.jpg,10,male,29,yes,no,no,-1.1718719059144629,-1.2920866927174168,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
90,10_0_1_20170110223848885.jpg.chip.jpg,10,male,53,no,no,no,-1.1718719059144629,-1.109544602274884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
91,10_0_1_20170110225121326.jpg.chip.jpg,10,male,49,no,no,no,-1.1718719059144629,-1.139968284015306,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
92,10_0_1_20170110225339066.jpg.chip.jpg,10,male,37,no,no,no,-1.1718719059144629,-1.2312393292365726,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
93,10_0_1_20170116225209209.jpg.chip.jpg,10,male,82,yes,no,no,-1.1718719059144629,-0.8889729096568233,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
94,10_0_2_20170110224230094.jpg.chip.jpg,10,male,81,no,no,no,-1.1718719059144629,-0.8965788300919288,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
95,10_0_2_20170116162109013.jpg.chip.jpg,10,male,21,no,no,no,-1.1718719059144629,-1.3529340561982612,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
96,10_0_3_20161220215952636.jpg.chip.jpg,10,male,43,yes,no,no,-1.1718719059144629,-1.1856038066259393,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
97,10_0_3_20170104225233504.jpg.chip.jpg,10,male,97,no,no,no,-1.1718719059144629,-0.7748841031302401,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
98,10_0_3_20170104225238736.jpg.chip.jpg,10,male,93,yes,no,no,-1.1718719059144629,-0.8053077848706623,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
99,10_0_3_20170105175322885.jpg.chip.jpg,10,male,57,no,no,no,-1.1718719059144629,-1.0791209205344618,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
100,10_0_4_20161221192738446.jpg.chip.jpg,10,male,49,no,no,yes,-1.1718719059144629,-1.139968284015306,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
101,10_0_4_20170103200335831.jpg.chip.jpg,10,male,80,yes,no,no,-1.1718719059144629,-0.9041847505270344,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
102,10_0_4_20170103200409638.jpg.chip.jpg,10,male,84,no,no,yes,-1.1718719059144629,-0.8737610687866122,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
103,10_0_4_20170103200443015.jpg.chip.jpg,10,male,59,no,no,no,-1.1718719059144629,-1.0639090796642507,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
104,10_0_4_20170103200501766.jpg.chip.jpg,10,male,67,no,no,yes,-1.1718719059144629,-1.0030617161834063,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
105,10_0_4_20170103201924664.jpg.chip.jpg,10,male,75,no,no,yes,-1.1718719059144629,-0.942214352702562,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
106,10_0_4_20170103202338152.jpg.chip.jpg,10,male,54,no,no,no,-1.1718719059144629,-1.1019386818397785,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
107,10_0_4_20170103212521420.jpg.chip.jpg,10,male,96,no,no,no,-1.1718719059144629,-0.7824900235653457,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
108,10_0_4_20170103223451479.jpg.chip.jpg,10,male,87,yes,no,yes,-1.1718719059144629,-0.8509433074812955,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
109,10_0_4_20170104010810728.jpg.chip.jpg,10,male,92,no,no,no,-1.1718719059144629,-0.8129137053057679,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
110,10_1_0_20161220222001459.jpg.chip.jpg,10,female,34,no,no,no,-1.1718719059144629,-1.2540570905418893,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
111,10_1_0_20170103175323250.jpg.chip.jpg,10,female,84,yes,no,yes,-1.1718719059144629,-0.8737610687866122,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
112,10_1_0_20170103200654246.jpg.chip.jpg,10,female,27,no,no,no,-1.1718719059144629,-1.307298533587628,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
113,10_1_0_20170109201728056.jpg.chip.jpg,10,female,93,yes,no,no,-1.1718719059144629,-0.8053077848706623,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
114,10_1_0_20170109202251032.jpg.chip.jpg,10,female,46,yes,no,yes,-1.1718719059144629,-1.1627860453206227,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
115,10_1_0_20170109202346880.jpg.chip.jpg,10,female,62,no,no,no,-1.1718719059144629,-1.041091318358934,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
116,10_1_0_20170109203218966.jpg.chip.jpg,10,female,81,yes,no,no,-1.1718719059144629,-0.8965788300919288,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
117,10_1_0_20170109203245653.jpg.chip.jpg,10,female,69,no,no,no,-1.1718719059144629,-0.9878498753131953,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
118,10_1_0_20170109203357787.jpg.chip.jpg,10,female,84,no,no,no,-1.1718719059144629,-0.8737610687866122,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
119,10_1_0_20170109203427416.jpg.chip.jpg,10,female,13,no,no,no,-1.1718719059144629,-1.4137814196791056,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
120,10_1_0_20170109203438428.jpg.chip.jpg,10,female,39,yes,no,no,-1.1718719059144629,-1.2160274883663615,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
121,10_1_0_20170109203501969.jpg.chip.jpg,10,female,59,yes,no,yes,-1.1718719059144629,-1.0639090796642507,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
122,10_1_0_20170109203512075.jpg.chip.jpg,10,female,87,yes,no,no,-1.1718719059144629,-0.8509433074812955,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
123,10_1_0_20170109203556029.jpg.chip.jpg,10,female,62,no,no,yes,-1.1718719059144629,-1.041091318358934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
124,10_1_0_20170109203608654.jpg.chip.jpg,10,female,75,no,no,no,-1.1718719059144629,-0.942214352702562,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
125,10_1_0_20170109203642966.jpg.chip.jpg,10,female,65,yes,no,yes,-1.1718719059144629,-1.0182735570536174,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
126,10_1_0_20170109203653735.jpg.chip.jpg,10,female,38,no,no,yes,-1.1718719059144629,-1.223633408801467,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
127,10_1_0_20170109203759972.jpg.chip.jpg,10,female,71,no,no,no,-1.1718719059144629,-0.9726380344429842,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
128,10_1_0_20170109203905538.jpg.chip.jpg,10,female,95,yes,no,no,-1.1718719059144629,-0.7900959440004512,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
129,10_1_0_20170109203917216.jpg.chip.jpg,10,female,22,no,no,yes,-1.1718719059144629,-1.3453281357631557,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
130,10_1_0_20170109203924076.jpg.chip.jpg,10,female,51,yes,no,no,-1.1718719059144629,-1.124756443145095,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
131,10_1_0_20170109204148144.jpg.chip.jpg,10,female,46,yes,no,no,-1.1718719059144629,-1.1627860453206227,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
132,10_1_0_20170109204244904.jpg.chip.jpg,10,female,54,yes,no,no,-1.1718719059144629,-1.1019386818397785,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
133,10_1_0_20170109204255055.jpg.chip.jpg,10,female,52,no,no,yes,-1.1718719059144629,-1.1171505227099896,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
134,10_1_0_20170109204259563.jpg.chip.jpg,10,female,71,no,no,yes,-1.1718719059144629,-0.9726380344429842,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
135,10_1_0_20170109204338404.jpg.chip.jpg,10,female,66,no,no,no,-1.1718719059144629,-1.0106676366185119,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
136,10_1_0_20170109204422889.jpg.chip.jpg,10,female,69,yes,no,no,-1.1718719059144629,-0.9878498753131953,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
137,10_1_0_20170109204435809.jpg.chip.jpg,10,female,72,no,no,no,-1.1718719059144629,-0.9650321140078787,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
138,10_1_0_20170109204502951.jpg.chip.jpg,10,female,67,no,no,yes,-1.1718719059144629,-1.0030617161834063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
139,10_1_0_20170109204617417.jpg.chip.jpg,10,female,50,no,no,no,-1.1718719059144629,-1.1323623635802005,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
140,10_1_0_20170109204746535.jpg.chip.jpg,10,female,76,no,no,yes,-1.1718719059144629,-0.9346084322674565,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
141,10_1_0_20170109204844109.jpg.chip.jpg,10,female,64,yes,no,no,-1.1718719059144629,-1.025879477488723,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
142,10_1_0_20170109204859493.jpg.chip.jpg,10,female,81,yes,no,no,-1.1718719059144629,-0.8965788300919288,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
143,10_1_0_20170109204931156.jpg.chip.jpg,10,female,51,no,no,yes,-1.1718719059144629,-1.124756443145095,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
144,10_1_0_20170109205003280.jpg.chip.jpg,10,female,59,no,no,no,-1.1718719059144629,-1.0639090796642507,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
145,10_1_0_20170109205134282.jpg.chip.jpg,10,female,40,no,no,no,-1.1718719059144629,-1.208421567931256,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
146,10_1_0_20170109205141310.jpg.chip.jpg,10,female,53,no,no,yes,-1.1718719059144629,-1.109544602274884,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
147,10_1_0_20170109205208368.jpg.chip.jpg,10,female,37,no,no,yes,-1.1718719059144629,-1.2312393292365726,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
148,10_1_0_20170110220649364.jpg.chip.jpg,10,female,54,yes,no,no,-1.1718719059144629,-1.1019386818397785,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
149,10_1_1_20170109202938302.jpg.chip.jpg,10,female,62,no,no,no,-1.1718719059144629,-1.041091318358934,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
150,10_1_1_20170109203348828.jpg.chip.jpg,10,female,31,yes,no,no,-1.1718719059144629,-1.276874851847206,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
